ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-03-05,4.623850966427769,0.9861421615140719,8.733481207129154,4.623850966427769,4.623850966427769,0.28592208695920807,0.28592208695920807,0.28592208695920807,0.16739775988622915,0.16739775988622915,0.16739775988622915,0.11852432707297898,0.11852432707297898,0.11852432707297898,0.0,0.0,0.0,4.909773053386977
2025-03-06,4.62409778276988,0.5239302537411923,8.369469939127615,4.62409778276988,4.62409778276988,-0.04629187159653553,-0.04629187159653553,-0.04629187159653553,0.029265968519783647,0.029265968519783647,0.029265968519783647,-0.07555784011631918,-0.07555784011631918,-0.07555784011631918,0.0,0.0,0.0,4.5778059111733445
2025-03-08,4.624591415454099,0.2180822764667248,7.836485689326425,4.624591415454099,4.624591415454099,-0.5305853521635933,-0.5305853521635933,-0.5305853521635933,-0.07943901406277055,-0.07943901406277055,-0.07943901406277055,-0.45114633810082266,-0.45114633810082266,-0.45114633810082266,0.0,0.0,0.0,4.0940060632905055
2025-03-09,4.624838231796209,0.2240551012858836,8.056762642296055,4.624838231796209,4.624838231796209,-0.6165802949184649,-0.6165802949184649,-0.6165802949184649,0.008680815911890329,0.008680815911890329,0.008680815911890329,-0.6252611108303552,-0.6252611108303552,-0.6252611108303552,0.0,0.0,0.0,4.008257936877745
2025-03-12,4.625578680822539,-0.13993242471121972,7.422498046277723,4.625578680822539,4.625578680822539,-0.8857840376884305,-0.8857840376884305,-0.8857840376884305,0.16739775988538266,0.16739775988538266,0.16739775988538266,-1.0531817975738131,-1.0531817975738131,-1.0531817975738131,0.0,0.0,0.0,3.7397946431341085
2025-03-15,4.626319129848869,-0.40725101442630635,7.096823668502169,4.626319129848869,4.626319129848869,-1.3662571157424066,-1.3662571157424066,-1.3662571157424066,-0.07943901406276552,-0.07943901406276552,-0.07943901406276552,-1.286818101679641,-1.286818101679641,-1.286818101679641,0.0,0.0,0.0,3.2600620141064622
2025-03-16,4.626565946190978,-0.4171482334858351,7.241497655990166,4.626565946190978,4.626565946190978,-1.3054385804492068,-1.3054385804492068,-1.3054385804492068,0.008680815911993338,0.008680815911993338,0.008680815911993338,-1.3141193963612001,-1.3141193963612001,-1.3141193963612001,0.0,0.0,0.0,3.3211273657417717
2025-03-21,4.627800027901529,0.05779847186167556,7.440269906177657,4.627800027901529,4.627800027901529,-1.0218376460990921,-1.0218376460990921,-1.0218376460990921,0.04889230766035094,0.04889230766035094,0.04889230766035094,-1.070729953759443,-1.070729953759443,-1.070729953759443,0.0,0.0,0.0,3.6059623818024367
2025-03-26,4.629034109612078,0.4543060799933526,8.170335492303348,4.629034109612078,4.629034109612078,-0.1820364329294553,-0.1820364329294553,-0.1820364329294553,0.16739775988605687,0.16739775988605687,0.16739775988605687,-0.3494341928155122,-0.3494341928155122,-0.3494341928155122,0.0,0.0,0.0,4.446997676682623
2025-03-28,4.629527742296298,1.011766929712784,8.611872635982783,4.629527742296298,4.629527742296298,0.0429610956027864,0.0429610956027864,0.0429610956027864,0.04889230766164152,0.04889230766164152,0.04889230766164152,-0.00593121205885512,-0.00593121205885512,-0.00593121205885512,0.0,0.0,0.0,4.672488837899084
2025-03-29,4.629774558638408,1.0610130714886832,8.461026585225577,4.629774558638408,4.629774558638408,0.0848039222561358,0.0848039222561358,0.0848039222561358,-0.07943901406246508,-0.07943901406246508,-0.07943901406246508,0.16424293631860087,0.16424293631860087,0.16424293631860087,0.0,0.0,0.0,4.714578480894543
2025-04-01,4.630515007664737,1.7141214809879313,9.301342907206838,4.630515007664737,4.630515007664737,0.8296319758128048,0.8296319758128048,0.8296319758128048,0.19878758658958942,0.19878758658958942,0.19878758658958942,0.6308443892232154,0.6308443892232154,0.6308443892232154,0.0,0.0,0.0,5.460146983477542
2025-04-03,4.6310086401174875,1.8531370367493054,9.315236781080237,4.6310086401174875,4.6310086401174875,0.9082736973401818,0.9082736973401818,0.9082736973401818,0.02926596851898721,0.02926596851898721,0.02926596851898721,0.8790077288211946,0.8790077288211946,0.8790077288211946,0.0,0.0,0.0,5.539282337457669
2025-04-04,4.6312554563438635,1.992478841662509,9.410436591377053,4.6312554563438635,4.6312554563438635,1.0270469615924993,1.0270469615924993,1.0270469615924993,0.048892307660931854,0.048892307660931854,0.048892307660931854,0.9781546539315674,0.9781546539315674,0.9781546539315674,0.0,0.0,0.0,5.658302417936363
2025-04-05,4.631502272570239,1.8183795650532835,9.65071571408981,4.631502272570239,4.631502272570239,0.9794999719584923,0.9794999719584923,0.9794999719584923,-0.07943901406265592,-0.07943901406265592,-0.07943901406265592,1.0589389860211482,1.0589389860211482,1.0589389860211482,0.0,0.0,0.0,5.611002244528731
2025-04-06,4.631749088796614,2.043073681316255,9.526133175201775,4.631749088796614,4.631749088796614,1.1292945487441288,1.1292945487441288,1.1292945487441288,0.008680815912367246,0.008680815912367246,0.008680815912367246,1.1206137328317616,1.1206137328317616,1.1206137328317616,0.0,0.0,0.0,5.761043637540743
2025-04-07,4.631995905022988,1.586078916449224,9.232544588815621,4.631995905022988,4.631995905022988,0.7893003100823588,0.7893003100823588,0.7893003100823588,-0.3735854245052269,-0.3735854245052269,-0.3735854245052269,1.1628857345875856,1.1628857345875856,1.1628857345875856,0.0,0.0,0.0,5.421296215105347
2025-04-08,4.632242721249364,2.238120004128481,9.435514233001832,4.632242721249364,4.632242721249364,1.384696894218347,1.384696894218347,1.384696894218347,0.19878758658896414,0.19878758658896414,0.19878758658896414,1.185909307629383,1.185909307629383,1.185909307629383,0.0,0.0,0.0,6.016939615467711
2025-04-09,4.632489537475739,2.057822111006502,10.048536195567795,4.632489537475739,4.632489537475739,1.3576670278865626,1.3576670278865626,1.3576670278865626,0.16739775988538214,0.16739775988538214,0.16739775988538214,1.1902692680011806,1.1902692680011806,1.1902692680011806,0.0,0.0,0.0,5.990156565362302
2025-04-10,4.632736353702114,2.0764256005698427,9.655178804751834,4.632736353702114,4.632736353702114,1.206219926536803,1.206219926536803,1.206219926536803,0.029265968519704068,0.029265968519704068,0.029265968519704068,1.176953958017099,1.176953958017099,1.176953958017099,0.0,0.0,0.0,5.838956280238917
2025-04-12,4.633229986154865,1.9691153425012469,9.468651457027173,4.633229986154865,4.633229986154865,1.0236048094898578,1.0236048094898578,1.0236048094898578,-0.07943901406216468,-0.07943901406216468,-0.07943901406216468,1.1030438235520224,1.1030438235520224,1.1030438235520224,0.0,0.0,0.0,5.656834795644723
2025-04-13,4.63347680238124,1.9291443083422335,9.852768343592157,4.63347680238124,4.63347680238124,1.054760135039038,1.054760135039038,1.054760135039038,0.008680815912241293,0.008680815912241293,0.008680815912241293,1.0460793191267967,1.0460793191267967,1.0460793191267967,0.0,0.0,0.0,5.688236937420278
2025-04-15,4.633970434833991,1.7356738185391516,9.481013014250324,4.633970434833991,4.633970434833991,1.1016950550441205,1.1016950550441205,1.1016950550441205,0.19878758658976803,0.19878758658976803,0.19878758658976803,0.9029074684543525,0.9029074684543525,0.9029074684543525,0.0,0.0,0.0,5.735665489878111
2025-04-16,4.634217251060366,1.638338640195853,9.434657131952285,4.634217251060366,4.634217251060366,0.9888370795866113,0.9888370795866113,0.9888370795866113,0.1673977598869028,0.1673977598869028,0.1673977598869028,0.8214393196997085,0.8214393196997085,0.8214393196997085,0.0,0.0,0.0,5.623054330646977
2025-04-17,4.634464067286741,1.4989611464138088,8.838462269330972,4.634464067286741,4.634464067286741,0.7659007117451793,0.7659007117451793,0.7659007117451793,0.02926596852042093,0.02926596852042093,0.02926596852042093,0.7366347432247584,0.7366347432247584,0.7366347432247584,0.0,0.0,0.0,5.4003647790319205
2025-04-21,4.635451332192242,0.8858384711581888,8.532528004253946,4.635451332192242,4.635451332192242,0.037045229361189556,0.037045229361189556,0.037045229361189556,-0.37358542450515936,-0.37358542450515936,-0.37358542450515936,0.4106306538663489,0.4106306538663489,0.4106306538663489,0.0,0.0,0.0,4.672496561553432
2025-04-22,4.6356981484186175,1.5215028716900159,9.23793508231368,4.6356981484186175,4.6356981484186175,0.5415060819095743,0.5415060819095743,0.5415060819095743,0.19878758658846965,0.19878758658846965,0.19878758658846965,0.3427184953211047,0.3427184953211047,0.3427184953211047,0.0,0.0,0.0,5.177204230328192
2025-04-23,4.635944964644993,1.249766008730931,9.067050913653429,4.635944964644993,4.635944964644993,0.4509478441027201,0.4509478441027201,0.4509478441027201,0.16739775988605635,0.16739775988605635,0.16739775988605635,0.2835500842166637,0.2835500842166637,0.2835500842166637,0.0,0.0,0.0,5.086892808747713
2025-04-25,4.636438597097744,1.2261450999946062,8.578176124623331,4.636438597097744,4.636438597097744,0.24460971525637928,0.24460971525637928,0.24460971525637928,0.04889230766145741,0.04889230766145741,0.04889230766145741,0.1957174075949219,0.1957174075949219,0.1957174075949219,0.0,0.0,0.0,4.881048312354123
2025-04-26,4.636685413243538,0.8575452500577337,8.326682527941568,4.636685413243538,4.636685413243538,0.08892419815906001,0.08892419815906001,0.08892419815906001,-0.07943901406254636,-0.07943901406254636,-0.07943901406254636,0.16836321222160636,0.16836321222160636,0.16836321222160636,0.0,0.0,0.0,4.725609611402598
2025-04-27,4.636932229389334,0.9639262143145809,8.400647511449918,4.636932229389334,4.636932229389334,0.1610418211535062,0.1610418211535062,0.1610418211535062,0.008680815912970116,0.008680815912970116,0.008680815912970116,0.15236100524053608,0.15236100524053608,0.15236100524053608,0.0,0.0,0.0,4.79797405054284
2025-04-29,4.637425861680924,1.6703003597677022,9.00084053887338,4.637425861680924,4.637425861680924,0.3521562558306992,0.3521562558306992,0.3521562558306992,0.19878758658855894,0.19878758658855894,0.19878758658855894,0.15336866924214027,0.15336866924214027,0.15336866924214027,0.0,0.0,0.0,4.989582117511624
2025-04-30,4.637672677826719,1.2642367935397025,8.744526509519712,4.637672677826719,4.637672677826719,0.33649195320334185,0.33649195320334185,0.33649195320334185,0.16739775988724623,0.16739775988724623,0.16739775988724623,0.16909419331609563,0.16909419331609563,0.16909419331609563,0.0,0.0,0.0,4.974164631030061
2025-05-01,4.637919493972515,0.9671982666906733,8.401732685427849,4.637919493972515,4.637919493972515,0.222924174513611,0.222924174513611,0.222924174513611,0.029265968519614525,0.029265968519614525,0.029265968519614525,0.19365820599399647,0.19365820599399647,0.19365820599399647,0.0,0.0,0.0,4.860843668486125
2025-05-02,4.63816631011831,0.9602108251535064,8.896853606977935,4.63816631011831,4.63816631011831,0.2746840973570864,0.2746840973570864,0.2746840973570864,0.048892307660747744,0.048892307660747744,0.048892307660747744,0.22579178969633865,0.22579178969633865,0.22579178969633865,0.0,0.0,0.0,4.912850407475396
2025-05-03,4.638413126264104,1.195168005261388,8.447583774550203,4.638413126264104,4.638413126264104,0.1846072218267641,0.1846072218267641,0.1846072218267641,-0.0794390140632234,-0.0794390140632234,-0.0794390140632234,0.2640462358899875,0.2640462358899875,0.2640462358899875,0.0,0.0,0.0,4.823020348090868
2025-05-04,4.6386599424099,1.2402461892539596,8.780231314876785,4.6386599424099,4.6386599424099,0.31551994046786125,0.31551994046786125,0.31551994046786125,0.00868081591261517,0.00868081591261517,0.00868081591261517,0.30683912455524615,0.30683912455524615,0.30683912455524615,0.0,0.0,0.0,4.954179882877761
2025-05-05,4.638906758555694,0.7334464935074302,8.634335609615466,4.638906758555694,4.638906758555694,-0.021082550689707713,-0.021082550689707713,-0.021082550689707713,-0.37358542450509175,-0.37358542450509175,-0.37358542450509175,0.35250287381538403,0.35250287381538403,0.35250287381538403,0.0,0.0,0.0,4.617824207865986
2025-05-06,4.63915357470149,1.5070135879812494,9.268242506455206,4.63915357470149,4.63915357470149,0.5981219991687403,0.5981219991687403,0.5981219991687403,0.19878758658864823,0.19878758658864823,0.19878758658864823,0.39933441258009206,0.39933441258009206,0.39933441258009206,0.0,0.0,0.0,5.237275573870231
2025-05-07,4.6394003908472845,1.2673655643647928,8.718389626739787,4.6394003908472845,4.6394003908472845,0.6130423857598731,0.6130423857598731,0.6130423857598731,0.16739775988639974,0.16739775988639974,0.16739775988639974,0.4456446258734734,0.4456446258734734,0.4456446258734734,0.0,0.0,0.0,5.2524427766071575
2025-05-08,4.6396472069930805,1.3217487479944527,8.856916225712792,4.6396472069930805,4.6396472069930805,0.51907222348417,0.51907222348417,0.51907222348417,0.029265968520027694,0.029265968520027694,0.029265968520027694,0.4898062549641424,0.4898062549641424,0.4898062549641424,0.0,0.0,0.0,5.158719430477251
2025-05-09,4.639894023138875,1.4174676068683567,9.07591595938726,4.639894023138875,4.639894023138875,0.5791913085388296,0.5791913085388296,0.5791913085388296,0.048892307660038076,0.048892307660038076,0.048892307660038076,0.5302990008787916,0.5302990008787916,0.5302990008787916,0.0,0.0,0.0,5.219085331677705
2025-05-10,4.640140839284671,1.4903226378029921,8.9943569700014,4.640140839284671,4.640140839284671,0.48631166405687437,0.48631166405687437,0.48631166405687437,-0.07943901406273214,-0.07943901406273214,-0.07943901406273214,0.5657506781196066,0.5657506781196066,0.5657506781196066,0.0,0.0,0.0,5.126452503341545
2025-05-13,4.640881287722055,1.5704494223513017,9.357604784339376,4.640881287722055,4.640881287722055,0.8298647995388581,0.8298647995388581,0.8298647995388581,0.1987875865894521,0.1987875865894521,0.1987875865894521,0.631077212949406,0.631077212949406,0.631077212949406,0.0,0.0,0.0,5.470746087260913
2025-05-14,4.641128103867851,1.6058427429243973,9.378825363018178,4.641128103867851,4.641128103867851,0.8041413977291154,0.8041413977291154,0.8041413977291154,0.1673977598865715,0.1673977598865715,0.1673977598865715,0.636743637842544,0.636743637842544,0.636743637842544,0.0,0.0,0.0,5.445269501596966
2025-05-15,4.641374920013646,1.592607225226658,9.29119648620133,4.641374920013646,4.641374920013646,0.6630437210111565,0.6630437210111565,0.6630437210111565,0.029265968520744555,0.029265968520744555,0.029265968520744555,0.633777752490412,0.633777752490412,0.633777752490412,0.0,0.0,0.0,5.304418641024802
2025-05-16,4.641621736244543,1.1832861659327756,9.163103433990749,4.641621736244543,4.641621736244543,0.6711226917462162,0.6711226917462162,0.6711226917462162,0.048892307660328524,0.048892307660328524,0.048892307660328524,0.6222303840858877,0.6222303840858877,0.6222303840858877,0.0,0.0,0.0,5.31274442799076
2025-05-18,4.642115368706339,1.4040203926353927,8.828605048785281,4.642115368706339,4.642115368706339,0.5835655990428188,0.5835655990428188,0.5835655990428188,0.008680815912363265,0.008680815912363265,0.008680815912363265,0.5748847831304555,0.5748847831304555,0.5748847831304555,0.0,0.0,0.0,5.225680967749158
2025-05-19,4.642362184937237,0.9753375796152584,8.356875493924692,4.642362184937237,4.642362184937237,0.16684813500802403,0.16684813500802403,0.16684813500802403,-0.37358542450534504,-0.37358542450534504,-0.37358542450534504,0.540433559513369,0.540433559513369,0.540433559513369,0.0,0.0,0.0,4.809210319945262
2025-05-21,4.642855817399032,1.8907552217791068,9.126536783081251,4.642855817399032,4.642855817399032,0.6222947631062533,0.6222947631062533,0.6222947631062533,0.16739775988572506,0.16739775988572506,0.16739775988572506,0.4548970032205283,0.4548970032205283,0.4548970032205283,0.0,0.0,0.0,5.265150580505285
2025-05-22,4.64310263362993,1.247582804992899,9.087967813645932,4.64310263362993,4.64310263362993,0.43554071050458515,0.43554071050458515,0.43554071050458515,0.02926596851922129,0.02926596851922129,0.02926596851922129,0.40627474198536384,0.40627474198536384,0.40627474198536384,0.0,0.0,0.0,5.078643344134515
